task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
25	b4/d3ed86	1423032	split_page_ranges (25)	COMPLETED	0	2024-12-12 17:28:38.467	6.4s	6.2s	64.8%	160 MB	2.4 GB	70.6 MB	90.1 MB
6	19/29e316	1423045	split_page_ranges (6)	COMPLETED	0	2024-12-12 17:28:38.487	6.4s	6.2s	65.0%	155.7 MB	3.3 GB	70.6 MB	90.1 MB
31	6f/5d8310	1423366	split_page_ranges (31)	COMPLETED	0	2024-12-12 17:28:38.589	6.3s	6.1s	66.1%	134.7 MB	2.3 GB	70.6 MB	90.1 MB
4	1a/30fc21	1423319	split_page_ranges (4)	COMPLETED	0	2024-12-12 17:28:38.582	6.4s	6.1s	65.6%	147.2 MB	2.3 GB	70.6 MB	90.1 MB
1	d3/d77b0d	1423201	split_page_ranges (1)	COMPLETED	0	2024-12-12 17:28:38.557	6.4s	6.2s	65.5%	145 MB	2.4 GB	70.6 MB	90.1 MB
11	2c/51deef	1423053	split_page_ranges (11)	COMPLETED	0	2024-12-12 17:28:38.494	6.5s	6.3s	63.9%	159.4 MB	3.3 GB	70.6 MB	90.1 MB
24	c6/25eeda	1423037	split_page_ranges (24)	COMPLETED	0	2024-12-12 17:28:38.479	6.5s	6.4s	63.3%	158.4 MB	2.4 GB	70.6 MB	90.1 MB
13	e7/a717f1	1423269	split_page_ranges (13)	COMPLETED	0	2024-12-12 17:28:38.574	6.5s	6.3s	64.8%	143.3 MB	2.3 GB	70.6 MB	90.1 MB
2	f9/28109c	1423152	split_page_ranges (2)	COMPLETED	0	2024-12-12 17:28:38.539	6.5s	6.2s	65.0%	142.9 MB	2.3 GB	70.6 MB	90.1 MB
12	f0/52d28b	1423227	split_page_ranges (12)	COMPLETED	0	2024-12-12 17:28:38.565	6.5s	6.3s	64.5%	139.2 MB	2.4 GB	70.6 MB	90.1 MB
16	6e/248e86	1423130	split_page_ranges (16)	COMPLETED	0	2024-12-12 17:28:38.530	6.5s	6.3s	64.7%	140.2 MB	2.4 GB	70.6 MB	90.1 MB
