task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	0c/fd90dd	2511635	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:16:18.432	5.4s	5s	72.3%	118.3 MB	2.3 GB	68 MB	86.6 MB
1	09/e403ae	2511669	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:16:18.455	5.5s	5.1s	71.3%	125.5 MB	2.3 GB	68 MB	86.6 MB
2	8f/020bb3	2511770	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:16:18.519	5.5s	5.1s	70.1%	159.1 MB	2.3 GB	68 MB	86.6 MB
4	1f/a26915	2511716	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:16:18.494	5.6s	5.4s	68.4%	162.1 MB	2.3 GB	68 MB	86.6 MB
7	f7/037e9d	2516855	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:16:24.049	4m 41s	4m 40s	91.2%	360.2 MB	2.6 GB	203.1 MB	156.4 MB
6	0d/821af6	2516797	ocrd_cis_ocropy_binarize_0 (2)	COMPLETED	0	2024-12-12 16:16:23.939	4m 43s	4m 43s	90.6%	363.3 MB	2.6 GB	201.3 MB	156.4 MB
5	ec/c5b779	2516789	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:16:23.913	4m 44s	4m 43s	90.5%	363.8 MB	2.6 GB	203.3 MB	156.3 MB
8	08/959e44	2516980	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:16:24.189	4m 47s	4m 47s	90.6%	422.8 MB	2.6 GB	201.6 MB	156.3 MB
10	15/41eee2	2864682	ocrd_anybaseocr_crop_1 (2)	COMPLETED	0	2024-12-12 16:21:07.055	4m 40s	4m 39s	91.5%	431.7 MB	4.1 GB	236.5 MB	157.5 MB
9	50/eb52be	2862134	ocrd_anybaseocr_crop_1 (1)	COMPLETED	0	2024-12-12 16:21:04.814	5m	5m	91.2%	438.6 MB	4.1 GB	240 MB	158.4 MB
13	fd/0a9b1a	2998701	ocrd_skimage_binarize_2 (1)	COMPLETED	0	2024-12-12 16:25:46.960	19.1s	18.9s	75.0%	256.2 MB	2.5 GB	166.4 MB	148.1 MB
11	f3/4b4103	2865230	ocrd_anybaseocr_crop_1 (3)	COMPLETED	0	2024-12-12 16:21:07.597	5m 3s	5m 3s	91.1%	470.4 MB	4.1 GB	240.1 MB	158.4 MB
12	4f/6f74c3	2870245	ocrd_anybaseocr_crop_1 (4)	COMPLETED	0	2024-12-12 16:21:11.332	5m 5s	5m 5s	89.5%	466.7 MB	4.1 GB	237.4 MB	158 MB
14	32/911fc5	3002973	ocrd_skimage_binarize_2 (2)	COMPLETED	0	2024-12-12 16:26:05.164	20.8s	20.5s	68.7%	254 MB	2.5 GB	167.6 MB	148.1 MB
15	28/33cd72	3003349	ocrd_skimage_denoise_3 (1)	COMPLETED	0	2024-12-12 16:26:06.198	22.6s	22.3s	68.2%	246.3 MB	2.5 GB	167.9 MB	147.9 MB
16	33/fb83c2	3004541	ocrd_skimage_binarize_2 (3)	COMPLETED	0	2024-12-12 16:26:10.639	20.8s	20.5s	68.9%	253.9 MB	2.5 GB	167.7 MB	148.1 MB
17	03/7a658a	3006209	ocrd_skimage_binarize_2 (4)	COMPLETED	0	2024-12-12 16:26:16.355	20.5s	20.3s	69.7%	258.9 MB	2.6 GB	166.6 MB	148.1 MB
18	09/f18e10	3009188	ocrd_skimage_denoise_3 (2)	COMPLETED	0	2024-12-12 16:26:25.957	24.2s	23.8s	63.4%	260.6 MB	2.7 GB	169.2 MB	148 MB
20	8d/8672a3	3011585	ocrd_skimage_denoise_3 (3)	COMPLETED	0	2024-12-12 16:26:32.483	23.7s	23.5s	64.1%	256.6 MB	2.5 GB	169.3 MB	147.9 MB
21	a0/b1cc41	3013161	ocrd_skimage_denoise_3 (4)	COMPLETED	0	2024-12-12 16:26:36.853	23.7s	23.4s	65.8%	274.1 MB	2.5 GB	168.1 MB	148 MB
19	d3/1aa530	3010347	ocrd_tesserocr_deskew_4 (1)	COMPLETED	0	2024-12-12 16:26:28.868	1m 37s	1m 37s	82.6%	250.5 MB	2.5 GB	221.8 MB	130.6 MB
22	79/db14aa	3017177	ocrd_tesserocr_deskew_4 (2)	COMPLETED	0	2024-12-12 16:26:50.161	1m 41s	1m 41s	83.9%	252.9 MB	2.6 GB	224.5 MB	130.7 MB
23	60/ab3a50	3018559	ocrd_tesserocr_deskew_4 (3)	COMPLETED	0	2024-12-12 16:26:56.256	1m 39s	1m 38s	84.1%	246.4 MB	2.5 GB	224.7 MB	130.6 MB
24	48/b8593a	3019720	ocrd_tesserocr_deskew_4 (4)	COMPLETED	0	2024-12-12 16:27:00.542	1m 40s	1m 40s	83.2%	251.1 MB	2.5 GB	222.4 MB	130.6 MB
26	c9/c5a0f3	3034612	ocrd_cis_ocropy_segment_5 (2)	COMPLETED	0	2024-12-12 16:28:31.123	10m	10m	91.5%	502.8 MB	2.9 GB	195.7 MB	185.7 MB
27	ea/114784	3035235	ocrd_cis_ocropy_segment_5 (3)	COMPLETED	0	2024-12-12 16:28:35.171	10m 16s	10m 15s	91.4%	519.9 MB	3 GB	195.4 MB	185.5 MB
