task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
23	52/864627	2520860	split_page_ranges (23)	COMPLETED	0	2024-12-12 16:20:04.643	5.3s	5.1s	71.2%	136.6 MB	2.3 GB	67.9 MB	86.6 MB
14	8a/d831e8	2520800	split_page_ranges (14)	COMPLETED	0	2024-12-12 16:20:04.619	5.4s	5.2s	69.8%	163.5 MB	2.4 GB	67.9 MB	86.6 MB
32	ef/24236b	2520839	split_page_ranges (32)	COMPLETED	0	2024-12-12 16:20:04.635	5.4s	5.2s	69.6%	134.2 MB	2.3 GB	67.9 MB	86.6 MB
21	4d/b363b5	2520770	split_page_ranges (21)	COMPLETED	0	2024-12-12 16:20:04.602	5.5s	5.3s	68.5%	161.9 MB	2.4 GB	67.9 MB	86.6 MB
11	54/9ab161	2520819	split_page_ranges (11)	COMPLETED	0	2024-12-12 16:20:04.629	5.5s	5.2s	69.1%	138.2 MB	2.4 GB	67.9 MB	86.6 MB
4	9c/6a155b	2520760	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:20:04.581	5.5s	5.4s	67.8%	159.2 MB	2.2 GB	67.9 MB	86.6 MB
5	dc/24ff9e	2520913	split_page_ranges (5)	COMPLETED	0	2024-12-12 16:20:04.658	5.5s	5.3s	67.9%	147.2 MB	2.3 GB	67.9 MB	86.6 MB
15	1d/367a41	2521105	split_page_ranges (15)	COMPLETED	0	2024-12-12 16:20:04.699	5.6s	5.3s	67.9%	141.6 MB	2.3 GB	67.9 MB	86.6 MB
6	38/73eb90	2520960	split_page_ranges (6)	COMPLETED	0	2024-12-12 16:20:04.674	5.6s	5.4s	66.8%	148.9 MB	2.4 GB	67.9 MB	86.6 MB
19	77/651283	2520790	split_page_ranges (19)	COMPLETED	0	2024-12-12 16:20:04.612	5.7s	5.5s	66.6%	156.6 MB	2.2 GB	67.9 MB	86.6 MB
20	fd/872729	2520938	split_page_ranges (20)	COMPLETED	0	2024-12-12 16:20:04.666	5.6s	5.4s	66.7%	138.1 MB	2.3 GB	67.9 MB	86.6 MB
31	c0/e03165	2521046	split_page_ranges (31)	COMPLETED	0	2024-12-12 16:20:04.690	5.6s	5.3s	67.5%	141.4 MB	2.3 GB	67.9 MB	86.6 MB
28	2f/bebc4e	2521247	split_page_ranges (28)	COMPLETED	0	2024-12-12 16:20:04.722	5.6s	5.4s	67.9%	141.9 MB	2.4 GB	67.9 MB	86.6 MB
10	a3/8d457a	2520767	split_page_ranges (10)	COMPLETED	0	2024-12-12 16:20:04.591	5.8s	5.5s	66.4%	158 MB	2.4 GB	67.9 MB	86.6 MB
30	1d/d8ca0b	2520883	split_page_ranges (30)	COMPLETED	0	2024-12-12 16:20:04.651	5.8s	5.5s	65.9%	134.1 MB	2.3 GB	67.9 MB	86.6 MB
27	99/d5c766	2521619	split_page_ranges (27)	COMPLETED	0	2024-12-12 16:20:04.815	5.7s	5.3s	68.6%	143.3 MB	2.3 GB	67.9 MB	86.6 MB
17	7d/e4a6a2	2520999	split_page_ranges (17)	COMPLETED	0	2024-12-12 16:20:04.682	5.8s	5.5s	65.2%	134.6 MB	2.3 GB	67.9 MB	86.6 MB
16	3e/9c06f4	2521176	split_page_ranges (16)	COMPLETED	0	2024-12-12 16:20:04.710	5.8s	5.4s	66.7%	137.3 MB	2.3 GB	67.9 MB	86.6 MB
12	ec/5e74ad	2522085	split_page_ranges (12)	COMPLETED	0	2024-12-12 16:20:04.897	5.6s	5.3s	69.6%	136 MB	2.3 GB	67.9 MB	86.6 MB
9	f8/cb247f	2522130	split_page_ranges (9)	COMPLETED	0	2024-12-12 16:20:04.909	5.6s	5.3s	68.8%	135.7 MB	2.3 GB	67.9 MB	86.6 MB
2	a7/5c9a01	2521299	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:20:04.735	5.8s	5.5s	65.9%	134.4 MB	2.3 GB	67.9 MB	86.6 MB
3	f8/3adcae	2522523	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:20:04.975	5.6s	5.1s	70.5%	140.7 MB	2.3 GB	67.9 MB	86.6 MB
25	e9/589d11	2521365	split_page_ranges (25)	COMPLETED	0	2024-12-12 16:20:04.753	5.9s	5.4s	65.8%	135 MB	2.3 GB	68 MB	86.6 MB
8	29/64f09c	2521425	split_page_ranges (8)	COMPLETED	0	2024-12-12 16:20:04.771	5.8s	5.4s	66.9%	136.5 MB	2.2 GB	67.9 MB	86.6 MB
7	90/68cc04	2521790	split_page_ranges (7)	COMPLETED	0	2024-12-12 16:20:04.848	5.8s	5.3s	67.4%	135.9 MB	2.4 GB	67.9 MB	86.6 MB
22	7c/b1f02c	2521988	split_page_ranges (22)	COMPLETED	0	2024-12-12 16:20:04.879	5.8s	5.4s	67.2%	132.2 MB	2.3 GB	67.9 MB	86.6 MB
24	ea/995961	2522205	split_page_ranges (24)	COMPLETED	0	2024-12-12 16:20:04.921	5.7s	5.4s	67.0%	129.7 MB	2.3 GB	67.9 MB	86.6 MB
18	9f/f31b67	2521509	split_page_ranges (18)	COMPLETED	0	2024-12-12 16:20:04.791	5.9s	5.5s	66.7%	133 MB	2.3 GB	68 MB	86.6 MB
13	d9/f0a292	2521727	split_page_ranges (13)	COMPLETED	0	2024-12-12 16:20:04.835	5.8s	5.4s	67.3%	137.3 MB	2.3 GB	67.9 MB	86.6 MB
1	11/886332	2522276	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:20:04.931	5.8s	5.4s	67.6%	131.5 MB	2.3 GB	67.9 MB	86.6 MB
29	9d/a0ec56	2522421	split_page_ranges (29)	COMPLETED	0	2024-12-12 16:20:04.950	5.8s	5.4s	66.2%	132.2 MB	2.3 GB	67.9 MB	86.6 MB
26	4c/950b3e	2522496	split_page_ranges (26)	COMPLETED	0	2024-12-12 16:20:04.966	5.8s	5.4s	66.8%	131.4 MB	2.3 GB	67.9 MB	86.6 MB
64	8a/3a4c97	2538351	ocrd_cis_ocropy_binarize_0 (32)	COMPLETED	0	2024-12-12 16:20:10.766	17.2s	16.8s	74.4%	299.4 MB	2.7 GB	120 MB	153.1 MB
45	c4/e9afde	2536533	ocrd_cis_ocropy_binarize_0 (13)	COMPLETED	0	2024-12-12 16:20:10.381	17.7s	17.2s	72.8%	298.6 MB	2.5 GB	119.9 MB	153.1 MB
33	06/0aeca9	2534634	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:20:10.043	19.1s	18.9s	76.8%	310.6 MB	2.5 GB	120.9 MB	153.1 MB
58	0a/ae960a	2537827	ocrd_cis_ocropy_binarize_0 (26)	COMPLETED	0	2024-12-12 16:20:10.663	19.5s	19.1s	75.6%	304.5 MB	2.7 GB	120.9 MB	153.1 MB
47	bc/1e2f39	2536727	ocrd_cis_ocropy_binarize_0 (15)	COMPLETED	0	2024-12-12 16:20:10.419	19.9s	19.6s	76.0%	312.5 MB	2.7 GB	120.7 MB	153.5 MB
59	fc/c3beea	2537906	ocrd_cis_ocropy_binarize_0 (27)	COMPLETED	0	2024-12-12 16:20:10.681	19.6s	19.3s	75.2%	302.6 MB	2.5 GB	121 MB	153.1 MB
44	63/c669ef	2536346	ocrd_cis_ocropy_binarize_0 (12)	COMPLETED	0	2024-12-12 16:20:10.340	19.9s	19.8s	74.7%	300.8 MB	2.6 GB	121.1 MB	153.5 MB
48	7a/7d9644	2537056	ocrd_cis_ocropy_binarize_0 (16)	COMPLETED	0	2024-12-12 16:20:10.489	19.8s	19.5s	75.4%	304.1 MB	2.7 GB	120.5 MB	153.3 MB
63	fc/58591e	2538231	ocrd_cis_ocropy_binarize_0 (31)	COMPLETED	0	2024-12-12 16:20:10.738	19.7s	19.3s	76.0%	307 MB	2.5 GB	120.3 MB	153.5 MB
55	01/911073	2537622	ocrd_cis_ocropy_binarize_0 (23)	COMPLETED	0	2024-12-12 16:20:10.620	19.9s	19.6s	74.3%	305.5 MB	2.7 GB	120.8 MB	153.1 MB
35	b5/842159	2534869	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:20:10.065	21.3s	21.1s	79.1%	361 MB	2.6 GB	121.4 MB	153.2 MB
36	3e/0523fc	2535161	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:20:10.094	22.6s	22.5s	79.9%	303.7 MB	2.7 GB	122.6 MB	153.1 MB
37	86/ba965e	2535301	ocrd_cis_ocropy_binarize_0 (5)	COMPLETED	0	2024-12-12 16:20:10.108	23.1s	22.9s	78.5%	305.9 MB	2.7 GB	122.6 MB	153.1 MB
