task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	5d/f04572	3203726	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:38:29.265	6.1s	6s	66.7%	146.3 MB	2.4 GB	70.3 MB	90 MB
31	49/282852	3203805	split_page_ranges (31)	COMPLETED	0	2024-12-12 16:38:29.314	6.2s	6.1s	66.0%	134.1 MB	2.3 GB	70.3 MB	90 MB
22	f3/e9d615	3203747	split_page_ranges (22)	COMPLETED	0	2024-12-12 16:38:29.289	6.3s	6.1s	65.1%	136.8 MB	2.3 GB	70.4 MB	90 MB
14	5b/01fa2d	3203762	split_page_ranges (14)	COMPLETED	0	2024-12-12 16:38:29.296	6.3s	6.1s	65.3%	157.8 MB	2.3 GB	70.3 MB	90 MB
20	54/7a4fb9	3203829	split_page_ranges (20)	COMPLETED	0	2024-12-12 16:38:29.324	6.3s	6.1s	65.7%	149.7 MB	2.3 GB	70.4 MB	90 MB
26	44/24b70d	3203739	split_page_ranges (26)	COMPLETED	0	2024-12-12 16:38:29.282	6.3s	6.2s	65.0%	149.2 MB	2.4 GB	70.3 MB	90 MB
11	62/219635	3203884	split_page_ranges (11)	COMPLETED	0	2024-12-12 16:38:29.341	6.3s	6.1s	65.6%	142 MB	2.2 GB	70.3 MB	90 MB
12	10/21829e	3203943	split_page_ranges (12)	COMPLETED	0	2024-12-12 16:38:29.358	6.3s	6.1s	65.9%	145.1 MB	2.3 GB	70.4 MB	90 MB
15	9b/45cdb3	3204360	split_page_ranges (15)	COMPLETED	0	2024-12-12 16:38:29.441	6.2s	5.9s	67.7%	148 MB	2.3 GB	70.3 MB	90 MB
16	aa/a54d33	3203731	split_page_ranges (16)	COMPLETED	0	2024-12-12 16:38:29.274	6.4s	6.2s	64.1%	160.6 MB	2.4 GB	70.4 MB	90 MB
18	11/ab2f7e	3204023	split_page_ranges (18)	COMPLETED	0	2024-12-12 16:38:29.374	6.3s	6s	65.9%	146.4 MB	2.3 GB	70.4 MB	90 MB
1	d2/d13be9	3203783	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:38:29.305	6.4s	6.2s	64.8%	157.5 MB	3.5 GB	70.4 MB	90 MB
9	f3/7aa570	3203979	split_page_ranges (9)	COMPLETED	0	2024-12-12 16:38:29.366	6.3s	6s	66.3%	145.4 MB	2.5 GB	70.4 MB	90 MB
29	ea/2bea8a	3204274	split_page_ranges (29)	COMPLETED	0	2024-12-12 16:38:29.418	6.4s	6.1s	65.4%	153.4 MB	2.4 GB	70.4 MB	90 MB
24	f2/3ed285	3204075	split_page_ranges (24)	COMPLETED	0	2024-12-12 16:38:29.383	6.4s	6.1s	64.4%	146 MB	2.3 GB	70.4 MB	90 MB
13	b8/5af9a8	3204477	split_page_ranges (13)	COMPLETED	0	2024-12-12 16:38:29.476	6.3s	6s	65.4%	138.5 MB	2.3 GB	70.4 MB	90 MB
27	92/09f03f	3204552	split_page_ranges (27)	COMPLETED	0	2024-12-12 16:38:29.491	6.3s	5.9s	66.6%	151.3 MB	3.2 GB	70.4 MB	90 MB
4	a1/9e3a72	3203908	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:38:29.350	6.5s	6.2s	64.4%	142.7 MB	2.3 GB	70.3 MB	90 MB
23	19/5c81f2	3204173	split_page_ranges (23)	COMPLETED	0	2024-12-12 16:38:29.400	6.5s	6.1s	64.1%	142.8 MB	2.3 GB	70.3 MB	90 MB
10	25/62722f	3204316	split_page_ranges (10)	COMPLETED	0	2024-12-12 16:38:29.431	6.5s	6.1s	65.1%	148 MB	2.2 GB	70.4 MB	90 MB
32	16/10a303	3204678	split_page_ranges (32)	COMPLETED	0	2024-12-12 16:38:29.519	6.4s	6s	65.7%	141 MB	2.4 GB	70.3 MB	90 MB
19	42/ba4619	3203857	split_page_ranges (19)	COMPLETED	0	2024-12-12 16:38:29.332	6.6s	6.3s	63.1%	136.3 MB	2.3 GB	70.4 MB	90 MB
7	57/f2c1d3	3205237	split_page_ranges (7)	COMPLETED	0	2024-12-12 16:38:29.626	6.3s	5.9s	65.8%	138.3 MB	2.3 GB	70.3 MB	90 MB
28	fc/6a769a	3204879	split_page_ranges (28)	COMPLETED	0	2024-12-12 16:38:29.553	6.6s	6s	66.3%	140.6 MB	2.3 GB	70.4 MB	90 MB
2	99/5f2d80	3204216	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:38:29.408	6.8s	6.3s	61.7%	138 MB	2.3 GB	70.4 MB	90 MB
5	e3/a4df14	3204965	split_page_ranges (5)	COMPLETED	0	2024-12-12 16:38:29.572	6.6s	6.1s	63.6%	132.6 MB	2.3 GB	70.4 MB	90 MB
30	74/3face3	3204996	split_page_ranges (30)	COMPLETED	0	2024-12-12 16:38:29.580	6.7s	6.1s	63.5%	134 MB	2.3 GB	70.4 MB	90 MB
8	ed/f15b8d	3205147	split_page_ranges (8)	COMPLETED	0	2024-12-12 16:38:29.608	6.7s	6s	63.9%	137.3 MB	2.3 GB	70.4 MB	90 MB
17	4b/f6fa90	3205079	split_page_ranges (17)	COMPLETED	0	2024-12-12 16:38:29.589	6.7s	6s	65.1%	135.9 MB	2.3 GB	70.4 MB	90 MB
6	a3/6aeb25	3208106	split_page_ranges (6)	COMPLETED	0	2024-12-12 16:38:30.209	6.3s	5.9s	66.1%	131.8 MB	2.3 GB	70.3 MB	90 MB
21	9f/4923bd	3208131	split_page_ranges (21)	COMPLETED	0	2024-12-12 16:38:30.218	6.3s	6s	64.9%	162.8 MB	2.3 GB	70.3 MB	90 MB
25	e2/45e89b	3208159	split_page_ranges (25)	COMPLETED	0	2024-12-12 16:38:30.227	7.1s	5.7s	65.5%	142 MB	2.3 GB	70.3 MB	90 MB
38	10/a844c4	3222028	ocrd_cis_ocropy_binarize_0 (6)	COMPLETED	0	2024-12-12 16:38:35.630	14.7s	14.4s	71.1%	280.5 MB	2.6 GB	120.4 MB	153.7 MB
35	65/789815	3221951	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:38:35.591	15.6s	15.2s	75.2%	283.3 MB	2.5 GB	121.5 MB	153.7 MB
56	a5/57851c	3224949	ocrd_cis_ocropy_binarize_0 (24)	COMPLETED	0	2024-12-12 16:38:36.174	15.2s	14.6s	70.0%	281.7 MB	2.6 GB	120.4 MB	153.7 MB
51	5b/03fe5e	3223351	ocrd_cis_ocropy_binarize_0 (19)	COMPLETED	0	2024-12-12 16:38:35.888	15.7s	15.3s	74.7%	284.3 MB	3.2 GB	121.4 MB	153.7 MB
34	53/64af2b	3221838	ocrd_cis_ocropy_binarize_0 (2)	COMPLETED	0	2024-12-12 16:38:35.553	16.3s	16.1s	73.3%	286.7 MB	2.6 GB	121.6 MB	154.1 MB
49	ae/4c4d71	3223216	ocrd_cis_ocropy_binarize_0 (17)	COMPLETED	0	2024-12-12 16:38:35.859	16.3s	15.9s	73.7%	285 MB	2.6 GB	121.1 MB	153.9 MB
46	8c/2c7aeb	3223000	ocrd_cis_ocropy_binarize_0 (14)	COMPLETED	0	2024-12-12 16:38:35.821	16.3s	16s	73.4%	285.8 MB	2.5 GB	120.8 MB	154.1 MB
47	67/9bab17	3223087	ocrd_cis_ocropy_binarize_0 (15)	COMPLETED	0	2024-12-12 16:38:35.831	16.5s	16.1s	71.5%	285 MB	2.6 GB	121.4 MB	153.7 MB
59	1e/f31cee	3225304	ocrd_cis_ocropy_binarize_0 (27)	COMPLETED	0	2024-12-12 16:38:36.255	16.4s	16s	73.8%	290.1 MB	2.5 GB	121.1 MB	154.1 MB
64	8b/c78352	3229006	ocrd_cis_ocropy_binarize_0 (32)	COMPLETED	0	2024-12-12 16:38:37.339	16.3s	15.7s	73.0%	281.3 MB	2.5 GB	121.2 MB	153.7 MB
53	65/8b7a24	3223450	ocrd_cis_ocropy_binarize_0 (21)	COMPLETED	0	2024-12-12 16:38:35.907	18.1s	17.8s	73.2%	312.4 MB	2.5 GB	121.8 MB	153.8 MB
37	7e/c60572	3221973	ocrd_cis_ocropy_binarize_0 (5)	COMPLETED	0	2024-12-12 16:38:35.605	18.8s	18.6s	75.9%	295.9 MB	2.7 GB	123.1 MB	153.7 MB
40	54/b9e15b	3222086	ocrd_cis_ocropy_binarize_0 (8)	COMPLETED	0	2024-12-12 16:38:35.646	18.8s	18.6s	76.2%	295.8 MB	2.7 GB	123.2 MB	153.7 MB
36	70/7f7218	3221958	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:38:35.597	18.9s	18.8s	75.5%	296.6 MB	2.7 GB	123.1 MB	153.7 MB
42	ac/26bd04	3222179	ocrd_cis_ocropy_binarize_0 (10)	COMPLETED	0	2024-12-12 16:38:35.664	18.9s	18.7s	75.5%	296.7 MB	2.5 GB	123.2 MB	153.7 MB
52	57/c3680f	3223418	ocrd_cis_ocropy_binarize_0 (20)	COMPLETED	0	2024-12-12 16:38:35.900	18.8s	18.4s	77.4%	296.9 MB	2.8 GB	123.1 MB	153.7 MB
43	4b/637c5e	3222378	ocrd_cis_ocropy_binarize_0 (11)	COMPLETED	0	2024-12-12 16:38:35.700	19s	18.7s	75.5%	295.6 MB	2.7 GB	123.1 MB	153.7 MB
44	e6/662f35	3222444	ocrd_cis_ocropy_binarize_0 (12)	COMPLETED	0	2024-12-12 16:38:35.718	19s	18.8s	77.5%	293.2 MB	2.5 GB	123.6 MB	154 MB
39	c6/71fb3f	3222052	ocrd_cis_ocropy_binarize_0 (7)	COMPLETED	0	2024-12-12 16:38:35.636	19.2s	19s	75.0%	295.7 MB	2.7 GB	123.1 MB	153.7 MB
50	44/b6c634	3223331	ocrd_cis_ocropy_binarize_0 (18)	COMPLETED	0	2024-12-12 16:38:35.882	19.1s	18.6s	76.6%	293.5 MB	2.5 GB	123 MB	153.7 MB
33	b9/889f4e	3221529	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:38:35.460	19.6s	19.4s	73.9%	293.4 MB	2.5 GB	122.5 MB	153.9 MB
45	ce/a02084	3222485	ocrd_cis_ocropy_binarize_0 (13)	COMPLETED	0	2024-12-12 16:38:35.727	19.4s	19.1s	74.0%	295.9 MB	2.6 GB	123.1 MB	153.7 MB
60	6b/37765d	3225395	ocrd_cis_ocropy_binarize_0 (28)	COMPLETED	0	2024-12-12 16:38:36.279	18.9s	18.5s	76.5%	295.1 MB	2.6 GB	123.2 MB	153.7 MB
48	9a/b211e3	3223175	ocrd_cis_ocropy_binarize_0 (16)	COMPLETED	0	2024-12-12 16:38:35.852	19.3s	18.9s	74.9%	297.5 MB	3.4 GB	122.9 MB	153.7 MB
55	02/52e07d	3223647	ocrd_cis_ocropy_binarize_0 (23)	COMPLETED	0	2024-12-12 16:38:35.936	19.3s	18.9s	75.0%	299.3 MB	2.7 GB	123.2 MB	153.7 MB
63	63/ee158b	3226694	ocrd_cis_ocropy_binarize_0 (31)	COMPLETED	0	2024-12-12 16:38:36.530	18.9s	18.6s	75.9%	295.6 MB	2.6 GB	123 MB	153.7 MB
41	4d/4488c3	3222118	ocrd_cis_ocropy_binarize_0 (9)	COMPLETED	0	2024-12-12 16:38:35.651	19.8s	19.5s	72.7%	295.7 MB	2.7 GB	123.2 MB	153.7 MB
54	dc/d45ab9	3223511	ocrd_cis_ocropy_binarize_0 (22)	COMPLETED	0	2024-12-12 16:38:35.919	19.5s	19.1s	74.1%	293.1 MB	2.5 GB	123.1 MB	153.7 MB
61	cb/f65001	3225589	ocrd_cis_ocropy_binarize_0 (29)	COMPLETED	0	2024-12-12 16:38:36.325	19.2s	18.8s	75.1%	294.8 MB	3.3 GB	123.3 MB	153.7 MB
62	f9/727384	3226626	ocrd_cis_ocropy_binarize_0 (30)	COMPLETED	0	2024-12-12 16:38:36.509	19.1s	18.7s	75.9%	295.8 MB	2.6 GB	123.2 MB	153.7 MB
58	46/5e28e4	3225227	ocrd_cis_ocropy_binarize_0 (26)	COMPLETED	0	2024-12-12 16:38:36.236	19.5s	19.1s	73.9%	294 MB	2.5 GB	123.2 MB	153.7 MB
57	ac/3c9b89	3225091	ocrd_cis_ocropy_binarize_0 (25)	COMPLETED	0	2024-12-12 16:38:36.200	19.6s	19.3s	73.9%	294.1 MB	2.5 GB	122.8 MB	153.9 MB
65	a9/d44aad	3261323	ocrd_anybaseocr_crop_1 (1)	COMPLETED	0	2024-12-12 16:38:50.364	11.1s	10.8s	72.8%	259.7 MB	4.6 GB	112 MB	138.4 MB
67	ff/402e6b	3263580	ocrd_anybaseocr_crop_1 (3)	COMPLETED	0	2024-12-12 16:38:51.361	10.8s	10.2s	75.5%	260 MB	4.5 GB	113.5 MB	140.5 MB
