task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
13	83/663bab	2148383	split_page_ranges (13)	COMPLETED	0	2024-12-12 16:23:55.506	5.3s	5.2s	70.2%	152.3 MB	2.4 GB	67.9 MB	86.6 MB
5	a6/959252	2148402	split_page_ranges (5)	COMPLETED	0	2024-12-12 16:23:55.513	5.3s	5.1s	70.6%	151.6 MB	2.4 GB	67.9 MB	86.6 MB
28	fc/a36d95	2148305	split_page_ranges (28)	COMPLETED	0	2024-12-12 16:23:55.482	5.4s	5.2s	69.9%	149.9 MB	2.4 GB	67.9 MB	86.6 MB
3	1f/272eb9	2148261	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:23:55.469	5.4s	5.2s	69.7%	150.1 MB	2.2 GB	67.9 MB	86.6 MB
26	9e/a8baf9	2148224	split_page_ranges (26)	COMPLETED	0	2024-12-12 16:23:55.429	5.5s	5.2s	69.8%	149 MB	2.3 GB	67.9 MB	86.6 MB
27	de/620dce	2148229	split_page_ranges (27)	COMPLETED	0	2024-12-12 16:23:55.440	5.5s	5.2s	69.8%	148.3 MB	2.3 GB	67.9 MB	86.6 MB
11	54/daf971	2148237	split_page_ranges (11)	COMPLETED	0	2024-12-12 16:23:55.447	5.6s	5.3s	68.2%	147.4 MB	2.3 GB	67.9 MB	86.6 MB
17	08/0e733d	2148272	split_page_ranges (17)	COMPLETED	0	2024-12-12 16:23:55.475	5.6s	5.4s	67.7%	140.1 MB	2.3 GB	67.9 MB	86.6 MB
14	5a/bec86d	2148534	split_page_ranges (14)	COMPLETED	0	2024-12-12 16:23:55.550	5.5s	5.1s	70.9%	149.3 MB	2.3 GB	67.9 MB	86.6 MB
6	32/7e34d4	2148598	split_page_ranges (6)	COMPLETED	0	2024-12-12 16:23:55.565	5.5s	5.2s	69.3%	149.3 MB	2.4 GB	67.9 MB	86.6 MB
23	3f/9e8c01	2148428	split_page_ranges (23)	COMPLETED	0	2024-12-12 16:23:55.520	5.7s	5.4s	67.2%	147.2 MB	2.3 GB	67.9 MB	86.6 MB
8	e3/055f7e	2148502	split_page_ranges (8)	COMPLETED	0	2024-12-12 16:23:55.542	5.6s	5.2s	69.0%	147.4 MB	2.3 GB	67.9 MB	86.6 MB
29	06/0b7412	2148984	split_page_ranges (29)	COMPLETED	0	2024-12-12 16:23:55.615	5.6s	5s	72.1%	147.2 MB	2.3 GB	67.9 MB	86.6 MB
15	15/3f4164	2148338	split_page_ranges (15)	COMPLETED	0	2024-12-12 16:23:55.489	5.8s	5.5s	65.5%	136.4 MB	2.2 GB	67.9 MB	86.6 MB
30	73/4d2afb	2148354	split_page_ranges (30)	COMPLETED	0	2024-12-12 16:23:55.498	5.8s	5.5s	66.8%	145.5 MB	2.3 GB	67.9 MB	86.6 MB
32	2c/2428db	2148452	split_page_ranges (32)	COMPLETED	0	2024-12-12 16:23:55.527	5.7s	5.4s	66.8%	145.8 MB	2.3 GB	67.9 MB	86.6 MB
7	5c/770cea	2148681	split_page_ranges (7)	COMPLETED	0	2024-12-12 16:23:55.579	5.7s	5.2s	68.5%	148.1 MB	2.3 GB	67.9 MB	86.6 MB
12	6b/11c426	2149136	split_page_ranges (12)	COMPLETED	0	2024-12-12 16:23:55.653	5.7s	5.2s	69.7%	141.9 MB	2.3 GB	67.9 MB	86.6 MB
19	3d/a65689	2148246	split_page_ranges (19)	COMPLETED	0	2024-12-12 16:23:55.454	5.9s	5.5s	66.2%	146.9 MB	2.3 GB	67.9 MB	86.6 MB
31	b3/ab47a6	2148252	split_page_ranges (31)	COMPLETED	0	2024-12-12 16:23:55.462	5.9s	5.6s	65.1%	141.9 MB	2.4 GB	67.9 MB	86.6 MB
25	81/a5ba87	2148474	split_page_ranges (25)	COMPLETED	0	2024-12-12 16:23:55.534	5.8s	5.5s	65.4%	144.7 MB	2.4 GB	67.9 MB	86.6 MB
22	48/48f6e3	2148575	split_page_ranges (22)	COMPLETED	0	2024-12-12 16:23:55.558	5.8s	5.4s	66.9%	143.8 MB	2.4 GB	67.9 MB	86.6 MB
20	3f/e5bc20	2148750	split_page_ranges (20)	COMPLETED	0	2024-12-12 16:23:55.588	5.8s	5.4s	67.1%	147.1 MB	2.3 GB	67.9 MB	86.6 MB
