task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
6	21/08ae08	2295823	split_page_ranges (6)	COMPLETED	0	2024-12-12 16:00:28.223	7s	6.8s	67.0%	159.9 MB	2.3 GB	70.6 MB	90.1 MB
2	88/0cf30a	2296038	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:00:28.336	7s	6.5s	68.5%	162.6 MB	2.3 GB	70.6 MB	90.1 MB
8	72/ad4563	2295989	split_page_ranges (8)	COMPLETED	0	2024-12-12 16:00:28.320	7.1s	6.8s	65.2%	157.8 MB	2.3 GB	70.6 MB	90.1 MB
7	4d/0d64b1	2295979	split_page_ranges (7)	COMPLETED	0	2024-12-12 16:00:28.300	7.1s	6.6s	65.9%	161.6 MB	2.3 GB	70.6 MB	90.1 MB
5	5f/028593	2295879	split_page_ranges (5)	COMPLETED	0	2024-12-12 16:00:28.263	7.3s	6.9s	65.6%	159.6 MB	2.3 GB	70.6 MB	90.1 MB
4	ca/1f3037	2295853	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:00:28.249	7.3s	7s	65.6%	161.7 MB	2.3 GB	70.6 MB	90.1 MB
3	c8/c874e2	2295838	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:00:28.235	7.4s	7.1s	63.5%	148.3 MB	2.3 GB	70.6 MB	90.1 MB
1	a2/13657f	2295911	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:00:28.279	7.4s	7.1s	64.0%	154.2 MB	3.2 GB	70.6 MB	90.1 MB
12	31/0fc935	2303277	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:00:35.436	2m 23s	2m 23s	90.2%	360.4 MB	2.6 GB	159.1 MB	155.3 MB
9	c8/dec1de	2303184	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:00:35.321	2m 24s	2m 24s	90.3%	359.8 MB	2.6 GB	160 MB	155.3 MB
13	b8/1c25ea	2303472	ocrd_cis_ocropy_binarize_0 (5)	COMPLETED	0	2024-12-12 16:00:35.583	2m 25s	2m 24s	90.0%	360.2 MB	2.6 GB	159.7 MB	155.3 MB
11	41/a35533	2303266	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:00:35.416	2m 27s	2m 27s	90.5%	411.5 MB	2.7 GB	158.9 MB	155.3 MB
10	49/b8d2b7	2303204	ocrd_cis_ocropy_binarize_0 (2)	COMPLETED	0	2024-12-12 16:00:35.341	2m 31s	2m 31s	90.2%	362.2 MB	2.5 GB	161.9 MB	155.5 MB
14	89/d11c95	2303494	ocrd_cis_ocropy_binarize_0 (6)	COMPLETED	0	2024-12-12 16:00:35.612	2m 32s	2m 31s	90.2%	361 MB	2.6 GB	162.7 MB	155.4 MB
15	94/5da1e5	2303535	ocrd_cis_ocropy_binarize_0 (7)	COMPLETED	0	2024-12-12 16:00:35.657	2m 32s	2m 31s	89.7%	362.5 MB	2.5 GB	161.9 MB	155.4 MB
16	fc/25548d	2303648	ocrd_cis_ocropy_binarize_0 (8)	COMPLETED	0	2024-12-12 16:00:35.761	2m 33s	2m 32s	90.0%	364.3 MB	2.6 GB	160.7 MB	155.4 MB
17	35/4419ea	2393103	ocrd_anybaseocr_crop_1 (1)	COMPLETED	0	2024-12-12 16:02:59.035	2m 33s	2m 32s	90.6%	463.2 MB	3.7 GB	173.8 MB	150.8 MB
20	b5/8fa9c2	2397036	ocrd_anybaseocr_crop_1 (4)	COMPLETED	0	2024-12-12 16:03:02.728	2m 30s	2m 30s	90.8%	517.1 MB	3.8 GB	173.2 MB	150.4 MB
24	d7/3bf202	2402709	ocrd_anybaseocr_crop_1 (8)	COMPLETED	0	2024-12-12 16:03:08.366	2m 26s	2m 25s	90.2%	435.5 MB	3.8 GB	175.4 MB	150.4 MB
19	33/088393	2395046	ocrd_anybaseocr_crop_1 (3)	COMPLETED	0	2024-12-12 16:03:00.392	2m 35s	2m 35s	90.3%	464.7 MB	3.7 GB	174.5 MB	150.8 MB
18	67/982ac2	2393649	ocrd_anybaseocr_crop_1 (2)	COMPLETED	0	2024-12-12 16:02:59.481	2m 37s	2m 36s	90.2%	458.1 MB	3.7 GB	175 MB	150.9 MB
21	45/3b3026	2400823	ocrd_anybaseocr_crop_1 (5)	COMPLETED	0	2024-12-12 16:03:06.804	2m 39s	2m 39s	90.0%	424.1 MB	3.7 GB	177.8 MB	151.1 MB
25	dc/20f8ed	2536814	ocrd_skimage_binarize_2 (1)	COMPLETED	0	2024-12-12 16:05:32.088	14.1s	13.5s	76.4%	261.5 MB	2.6 GB	138.5 MB	147.4 MB
26	25/3c4c59	2537222	ocrd_skimage_binarize_2 (2)	COMPLETED	0	2024-12-12 16:05:33.031	13.9s	13.1s	79.2%	259.2 MB	2.6 GB	138.4 MB	147.4 MB
27	51/7027d2	2538240	ocrd_skimage_binarize_2 (3)	COMPLETED	0	2024-12-12 16:05:34.028	13.9s	13.4s	77.6%	256.6 MB	2.5 GB	139.6 MB	147.5 MB
28	4b/a7c9da	2539682	ocrd_skimage_binarize_2 (4)	COMPLETED	0	2024-12-12 16:05:35.454	13.7s	13.3s	76.7%	255 MB	2.4 GB	138.9 MB	147.4 MB
22	51/cb06fa	2401270	ocrd_anybaseocr_crop_1 (6)	COMPLETED	0	2024-12-12 16:03:07.145	2m 43s	2m 43s	90.9%	508.7 MB	3.8 GB	179 MB	151.3 MB
29	d4/ce1d06	2540577	ocrd_skimage_binarize_2 (5)	COMPLETED	0	2024-12-12 16:05:36.449	13.7s	13.1s	77.4%	258.4 MB	2.6 GB	139.1 MB	147.4 MB
23	84/b2ab94	2401846	ocrd_anybaseocr_crop_1 (7)	COMPLETED	0	2024-12-12 16:03:07.536	2m 43s	2m 43s	90.4%	428.5 MB	3.8 GB	177.9 MB	151.3 MB
30	de/00ee7e	2548474	ocrd_skimage_binarize_2 (6)	COMPLETED	0	2024-12-12 16:05:45.816	14.9s	14.4s	73.0%	259.9 MB	2.5 GB	140.4 MB	147.5 MB
31	d8/f4dcd5	2549164	ocrd_skimage_denoise_3 (1)	COMPLETED	0	2024-12-12 16:05:46.278	15.2s	14.6s	74.4%	255.2 MB	2.5 GB	139.2 MB	147.3 MB
