task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	9b/0c3cb2	797784	split_page_ranges (2)	COMPLETED	0	2024-12-12 17:27:05.082	6.4s	6.2s	66.1%	160.1 MB	2.4 GB	70.5 MB	90 MB
18	3f/71e480	797854	split_page_ranges (18)	COMPLETED	0	2024-12-12 17:27:05.128	6.4s	6.2s	66.1%	150 MB	2.4 GB	70.5 MB	90 MB
19	29/b2cb70	797888	split_page_ranges (19)	COMPLETED	0	2024-12-12 17:27:05.145	6.4s	6.1s	66.8%	150.3 MB	2.4 GB	70.5 MB	90 MB
13	45/9dd2e9	797912	split_page_ranges (13)	COMPLETED	0	2024-12-12 17:27:05.153	6.4s	6.2s	66.4%	146.3 MB	2.3 GB	70.5 MB	90 MB
9	81/63ffdc	798061	split_page_ranges (9)	COMPLETED	0	2024-12-12 17:27:05.186	6.3s	6.1s	67.0%	149.3 MB	2.4 GB	70.5 MB	90 MB
25	4e/83686d	797970	split_page_ranges (25)	COMPLETED	0	2024-12-12 17:27:05.170	6.4s	6.2s	65.3%	143.6 MB	2.4 GB	70.5 MB	90 MB
27	ea/7edbe8	797870	split_page_ranges (27)	COMPLETED	0	2024-12-12 17:27:05.137	6.5s	6.3s	65.4%	142.9 MB	2.4 GB	70.5 MB	90 MB
15	27/36c084	797777	split_page_ranges (15)	COMPLETED	0	2024-12-12 17:27:05.065	6.6s	6.4s	63.8%	150.7 MB	2.3 GB	70.5 MB	90 MB
14	68/3302bc	797827	split_page_ranges (14)	COMPLETED	0	2024-12-12 17:27:05.118	6.5s	6.4s	64.4%	164.1 MB	2.4 GB	70.5 MB	90 MB
30	24/a0e026	797810	split_page_ranges (30)	COMPLETED	0	2024-12-12 17:27:05.108	6.6s	6.4s	64.1%	161.7 MB	2.3 GB	70.5 MB	90 MB
10	9b/51819e	798960	split_page_ranges (10)	COMPLETED	0	2024-12-12 17:27:05.377	6.3s	6s	67.8%	144.1 MB	2.3 GB	70.5 MB	90 MB
12	b4/aa0ff3	798125	split_page_ranges (12)	COMPLETED	0	2024-12-12 17:27:05.202	6.5s	6.2s	65.1%	137.9 MB	2.4 GB	70.5 MB	90 MB
32	2e/dcbb76	799258	split_page_ranges (32)	COMPLETED	0	2024-12-12 17:27:05.432	6.3s	6s	68.0%	143.3 MB	2.3 GB	70.5 MB	90 MB
21	2f/917423	797790	split_page_ranges (21)	COMPLETED	0	2024-12-12 17:27:05.094	6.6s	6.5s	64.0%	150.1 MB	2.3 GB	70.5 MB	90 MB
22	84/ef1d5c	798094	split_page_ranges (22)	COMPLETED	0	2024-12-12 17:27:05.193	6.5s	6.3s	64.8%	136.1 MB	2.3 GB	70.5 MB	90 MB
20	f6/1d13cb	798362	split_page_ranges (20)	COMPLETED	0	2024-12-12 17:27:05.232	6.5s	6.2s	65.5%	140.7 MB	2.3 GB	70.5 MB	90 MB
23	22/369c3d	797935	split_page_ranges (23)	COMPLETED	0	2024-12-12 17:27:05.162	6.6s	6.4s	63.9%	138 MB	2.3 GB	70.5 MB	90 MB
5	56/30e9ff	799084	split_page_ranges (5)	COMPLETED	0	2024-12-12 17:27:05.394	6.4s	6.1s	66.7%	138.5 MB	2.3 GB	70.5 MB	90 MB
