task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
16	b9/579fc2	3990189	split_page_ranges (16)	COMPLETED	0	2024-12-12 17:11:44.216	6.4s	6.1s	64.6%	152.9 MB	2.3 GB	70.5 MB	90 MB
13	70/d3d588	3990452	split_page_ranges (13)	COMPLETED	0	2024-12-12 17:11:44.338	6.3s	5.9s	66.9%	151.6 MB	2.3 GB	70.5 MB	90 MB
7	e7/481049	3990353	split_page_ranges (7)	COMPLETED	0	2024-12-12 17:11:44.297	6.4s	6.1s	65.9%	153.4 MB	2.4 GB	70.5 MB	90 MB
1	ec/09f4ad	3990270	split_page_ranges (1)	COMPLETED	0	2024-12-12 17:11:44.259	6.5s	6.3s	63.6%	150 MB	2.3 GB	70.5 MB	90 MB
9	a3/477821	3990490	split_page_ranges (9)	COMPLETED	0	2024-12-12 17:11:44.349	6.4s	6s	65.8%	150 MB	3.2 GB	70.5 MB	90 MB
3	26/0bb6c3	3990164	split_page_ranges (3)	COMPLETED	0	2024-12-12 17:11:44.188	6.7s	6.4s	61.9%	150.1 MB	3.3 GB	70.5 MB	90 MB
6	5e/60eda1	3990217	split_page_ranges (6)	COMPLETED	0	2024-12-12 17:11:44.230	6.6s	6.4s	62.3%	150 MB	2.3 GB	70.5 MB	90 MB
8	0d/d07fc0	3990414	split_page_ranges (8)	COMPLETED	0	2024-12-12 17:11:44.325	6.6s	6.1s	64.6%	149.5 MB	2.3 GB	70.5 MB	90 MB
4	aa/185099	3990289	split_page_ranges (4)	COMPLETED	0	2024-12-12 17:11:44.272	6.7s	6.4s	61.0%	145.9 MB	2.3 GB	70.5 MB	90 MB
5	1b/eca397	3990177	split_page_ranges (5)	COMPLETED	0	2024-12-12 17:11:44.203	6.8s	6.5s	60.1%	141.8 MB	2.3 GB	70.5 MB	90 MB
10	7c/828fde	3990233	split_page_ranges (10)	COMPLETED	0	2024-12-12 17:11:44.242	6.8s	6.5s	60.6%	148.8 MB	2.3 GB	70.5 MB	90 MB
2	2d/a57b6e	3990327	split_page_ranges (2)	COMPLETED	0	2024-12-12 17:11:44.286	6.8s	6.3s	62.8%	136.5 MB	2.3 GB	70.5 MB	90 MB
11	6d/2e9a3b	3993022	split_page_ranges (11)	COMPLETED	0	2024-12-12 17:11:45.422	6.3s	5.9s	66.3%	133.3 MB	2.3 GB	70.5 MB	90 MB
14	3f/8c27c2	3992914	split_page_ranges (14)	COMPLETED	0	2024-12-12 17:11:45.378	6.4s	5.8s	66.3%	132.4 MB	2.3 GB	70.5 MB	90 MB
15	49/8407ce	3992866	split_page_ranges (15)	COMPLETED	0	2024-12-12 17:11:45.362	6.4s	6s	64.5%	145.6 MB	3.4 GB	70.5 MB	90 MB
12	3c/ef464f	3993020	split_page_ranges (12)	COMPLETED	0	2024-12-12 17:11:45.395	6.5s	6.1s	63.1%	130.5 MB	2.3 GB	70.5 MB	90 MB
29	59/fd8a05	4007516	ocrd_tesserocr_recognize_0 (13)	COMPLETED	0	2024-12-12 17:11:51.705	2m 1s	2m 1s	89.6%	393.5 MB	2.6 GB	147.7 MB	131.5 MB
20	d8/d0c3c5	4004082	ocrd_tesserocr_recognize_0 (4)	COMPLETED	0	2024-12-12 17:11:50.792	2m 2s	2m 2s	89.6%	410.8 MB	2.9 GB	149.2 MB	131.4 MB
17	39/ddd6da	4003649	ocrd_tesserocr_recognize_0 (1)	COMPLETED	0	2024-12-12 17:11:50.621	2m 5s	2m 5s	90.0%	443.4 MB	2.8 GB	148.2 MB	131.4 MB
33	c7/4607fd	4106863	merging_mets (1)	COMPLETED	0	2024-12-12 17:13:53.179	5.5s	5.1s	77.2%	165 MB	2.3 GB	69.8 MB	89 MB
