task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	36/ce464a	3311829	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:27:26.603	7.1s	6.6s	68.9%	159.2 MB	2.3 GB	70.5 MB	90 MB
3	7a/7ffb4b	3311782	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:27:26.532	7.3s	6.9s	67.6%	162 MB	2.4 GB	70.5 MB	90 MB
4	9b/8378be	3311814	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:27:26.584	7.3s	6.9s	65.8%	156.4 MB	2.3 GB	70.5 MB	90 MB
2	71/7ff7da	3311846	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:27:26.628	7.5s	7s	65.0%	153.2 MB	2.3 GB	70.5 MB	90 MB
6	39/1bb580	3316757	ocrd_cis_ocropy_binarize_0 (2)	COMPLETED	0	2024-12-12 16:27:33.905	6m 39s	6m 38s	91.6%	397.3 MB	2.6 GB	310.3 MB	204.6 MB
8	3b/016fd4	3316995	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:27:34.156	6m 44s	6m 44s	91.1%	397 MB	2.8 GB	313.9 MB	207.9 MB
7	b3/f0628b	3316820	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:27:33.956	6m 46s	6m 46s	91.5%	454.2 MB	2.6 GB	311.4 MB	204.4 MB
5	b5/8ccc70	3316880	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:27:34.013	6m 52s	6m 51s	91.2%	399.2 MB	2.6 GB	309.7 MB	202.4 MB
9	06/620e63	3530675	ocrd_anybaseocr_crop_1 (1)	COMPLETED	0	2024-12-12 16:34:12.898	3m 55s	3m 54s	90.9%	1.6 GB	4.1 GB	345.3 MB	153.7 MB
11	2c/b091b2	3534772	ocrd_anybaseocr_crop_1 (3)	COMPLETED	0	2024-12-12 16:34:20.317	3m 59s	3m 58s	91.1%	1.7 GB	4.2 GB	348.6 MB	152.9 MB
12	2b/4e7e2a	3538316	ocrd_anybaseocr_crop_1 (4)	COMPLETED	0	2024-12-12 16:34:25.695	3m 54s	3m 54s	91.3%	1.6 GB	4.2 GB	347.1 MB	154.2 MB
10	1d/9190be	3533899	ocrd_anybaseocr_crop_1 (2)	COMPLETED	0	2024-12-12 16:34:18.649	4m 3s	4m 2s	90.7%	1.6 GB	4.1 GB	347.8 MB	154.6 MB
13	8c/8ffdfe	3633515	ocrd_cis_ocropy_denoise_2 (1)	COMPLETED	0	2024-12-12 16:38:07.704	37.9s	37.6s	83.6%	385.5 MB	2.8 GB	233.4 MB	157.9 MB
14	e2/6c0ed8	3636420	ocrd_cis_ocropy_denoise_2 (2)	COMPLETED	0	2024-12-12 16:38:18.880	39.5s	39.3s	83.6%	383.7 MB	2.8 GB	235.8 MB	158.2 MB
15	35/748f48	3636841	ocrd_cis_ocropy_denoise_2 (3)	COMPLETED	0	2024-12-12 16:38:19.729	39.9s	39.5s	84.8%	394.3 MB	2.9 GB	234.6 MB	158.2 MB
16	60/0bc1de	3637484	ocrd_cis_ocropy_denoise_2 (4)	COMPLETED	0	2024-12-12 16:38:21.403	39.2s	38.7s	84.0%	392.2 MB	2.9 GB	234.5 MB	158.1 MB
17	37/87a5bd	3645060	ocrd_cis_ocropy_deskew_3 (1)	COMPLETED	0	2024-12-12 16:38:45.770	4m 22s	4m 22s	92.0%	344.6 MB	2.6 GB	346.4 MB	158 MB
18	31/8786ae	3648657	ocrd_cis_ocropy_deskew_3 (2)	COMPLETED	0	2024-12-12 16:38:58.463	4m 34s	4m 34s	91.0%	408.8 MB	2.7 GB	350.9 MB	158.4 MB
20	52/ba1a90	3649670	ocrd_cis_ocropy_deskew_3 (4)	COMPLETED	0	2024-12-12 16:39:00.674	4m 34s	4m 33s	91.4%	358.9 MB	2.6 GB	348.5 MB	158.3 MB
19	f9/431bc9	3649144	ocrd_cis_ocropy_deskew_3 (3)	COMPLETED	0	2024-12-12 16:38:59.627	4m 53s	4m 52s	91.0%	366.5 MB	2.6 GB	348.5 MB	158.4 MB
21	18/4934d1	3722088	ocrd_tesserocr_segment_region_4 (1)	COMPLETED	0	2024-12-12 16:43:07.764	1m 3s	1m 3s	86.4%	499.8 MB	2.8 GB	229.1 MB	133.5 MB
