task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
9	e0/df674e	2340482	split_page_ranges (9)	COMPLETED	0	2024-12-12 16:30:11.812	6.2s	5.7s	67.4%	158.8 MB	2.3 GB	70.5 MB	90 MB
8	b1/88ffc2	2340460	split_page_ranges (8)	COMPLETED	0	2024-12-12 16:30:11.789	6.5s	6s	65.2%	152.5 MB	2.3 GB	70.5 MB	90 MB
16	98/750238	2340514	split_page_ranges (16)	COMPLETED	0	2024-12-12 16:30:11.853	6.6s	6.1s	63.4%	150.2 MB	2.3 GB	70.5 MB	90 MB
14	d8/6370f5	2340492	split_page_ranges (14)	COMPLETED	0	2024-12-12 16:30:11.825	6.7s	6.2s	63.2%	153.3 MB	2.4 GB	70.5 MB	90 MB
10	2a/31480f	2340545	split_page_ranges (10)	COMPLETED	0	2024-12-12 16:30:11.878	6.6s	6.2s	63.3%	156.6 MB	2.4 GB	70.5 MB	90 MB
5	76/e74455	2340471	split_page_ranges (5)	COMPLETED	0	2024-12-12 16:30:11.800	6.7s	6.2s	62.7%	149.5 MB	2.3 GB	70.5 MB	90 MB
3	c8/99e78a	2340494	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:30:11.835	6.8s	6.3s	62.1%	149.6 MB	2.3 GB	70.5 MB	90 MB
15	50/a3dee2	2340504	split_page_ranges (15)	COMPLETED	0	2024-12-12 16:30:11.845	6.8s	6.3s	61.9%	149.7 MB	2.3 GB	70.5 MB	90 MB
6	46/f0bbc5	2340518	split_page_ranges (6)	COMPLETED	0	2024-12-12 16:30:11.863	6.9s	6.4s	61.8%	152 MB	2.4 GB	70.5 MB	90 MB
2	6a/4c496b	2340528	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:30:11.871	6.9s	6.4s	60.9%	152.5 MB	3.5 GB	70.5 MB	90 MB
7	d3/606f82	2343379	split_page_ranges (7)	COMPLETED	0	2024-12-12 16:30:12.680	6.1s	5.9s	65.6%	144.4 MB	2.2 GB	70.5 MB	90 MB
4	59/e7418e	2340455	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:30:11.777	7.1s	6.5s	60.3%	146.3 MB	2.3 GB	70.5 MB	90 MB
1	3e/dbda85	2340453	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:30:11.760	7.1s	6.5s	60.0%	150.3 MB	2.4 GB	70.5 MB	90 MB
13	24/bd2647	2343604	split_page_ranges (13)	COMPLETED	0	2024-12-12 16:30:12.729	6.2s	5.9s	65.2%	148.4 MB	2.3 GB	70.5 MB	90 MB
12	f7/229b9e	2343470	split_page_ranges (12)	COMPLETED	0	2024-12-12 16:30:12.698	6.3s	6s	64.4%	146.2 MB	2.3 GB	70.5 MB	90 MB
11	f7/5a5967	2343514	split_page_ranges (11)	COMPLETED	0	2024-12-12 16:30:12.708	6.4s	6.1s	62.3%	133.4 MB	2.3 GB	70.5 MB	90 MB
20	16/d22fe6	2357830	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:30:18.502	1m 39s	1m 38s	90.0%	402.9 MB	3.3 GB	159.3 MB	154.7 MB
31	54/7e49ea	2360351	ocrd_cis_ocropy_binarize_0 (15)	COMPLETED	0	2024-12-12 16:30:19.020	1m 39s	1m 39s	89.5%	400.9 MB	2.6 GB	159.3 MB	154.6 MB
32	e6/bbe4bc	2360653	ocrd_cis_ocropy_binarize_0 (16)	COMPLETED	0	2024-12-12 16:30:19.100	1m 39s	1m 39s	89.6%	403.4 MB	2.7 GB	158 MB	154.6 MB
24	ef/6892c9	2358773	ocrd_cis_ocropy_binarize_0 (8)	COMPLETED	0	2024-12-12 16:30:18.678	1m 40s	1m 40s	88.8%	400.7 MB	2.6 GB	158.9 MB	154.7 MB
21	70/b9662e	2357866	ocrd_cis_ocropy_binarize_0 (5)	COMPLETED	0	2024-12-12 16:30:18.514	1m 40s	1m 40s	88.5%	402.2 MB	2.6 GB	158.5 MB	154.6 MB
30	fc/20bef3	2360221	ocrd_cis_ocropy_binarize_0 (14)	COMPLETED	0	2024-12-12 16:30:18.987	1m 40s	1m 40s	88.6%	401.3 MB	2.7 GB	159.1 MB	154.7 MB
19	95/38b06f	2357627	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:30:18.437	1m 42s	1m 42s	90.6%	487.6 MB	2.7 GB	158.4 MB	154.7 MB
18	2e/0ab531	2357025	ocrd_cis_ocropy_binarize_0 (2)	COMPLETED	0	2024-12-12 16:30:18.292	1m 48s	1m 47s	90.4%	401.7 MB	2.8 GB	162.8 MB	154.7 MB
17	10/9818e5	2356116	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:30:18.142	1m 48s	1m 48s	89.6%	401.1 MB	2.8 GB	161.5 MB	154.7 MB
26	ee/a2ecaa	2359318	ocrd_cis_ocropy_binarize_0 (10)	COMPLETED	0	2024-12-12 16:30:18.790	1m 48s	1m 47s	90.2%	401.9 MB	2.6 GB	160.7 MB	154.7 MB
27	0d/af8944	2359530	ocrd_cis_ocropy_binarize_0 (11)	COMPLETED	0	2024-12-12 16:30:18.844	1m 48s	1m 48s	90.1%	402.1 MB	2.6 GB	163 MB	154.7 MB
23	f8/0a293d	2358370	ocrd_cis_ocropy_binarize_0 (7)	COMPLETED	0	2024-12-12 16:30:18.613	1m 48s	1m 48s	89.8%	404 MB	2.8 GB	163.1 MB	154.7 MB
29	d9/aa139d	2359749	ocrd_cis_ocropy_binarize_0 (13)	COMPLETED	0	2024-12-12 16:30:18.889	1m 48s	1m 48s	90.5%	401.7 MB	2.7 GB	159.5 MB	154.9 MB
28	58/04ccb2	2359642	ocrd_cis_ocropy_binarize_0 (12)	COMPLETED	0	2024-12-12 16:30:18.866	1m 48s	1m 48s	89.9%	401.6 MB	2.6 GB	162.8 MB	154.7 MB
25	ec/2122ff	2359162	ocrd_cis_ocropy_binarize_0 (9)	COMPLETED	0	2024-12-12 16:30:18.750	1m 49s	1m 48s	89.6%	398.8 MB	2.6 GB	161.9 MB	154.7 MB
22	09/7838b7	2357992	ocrd_cis_ocropy_binarize_0 (6)	COMPLETED	0	2024-12-12 16:30:18.541	1m 49s	1m 49s	89.3%	400.3 MB	2.7 GB	162.4 MB	154.8 MB
35	88/722470	2459412	ocrd_anybaseocr_crop_1 (3)	COMPLETED	0	2024-12-12 16:31:58.369	1m 3s	1m 2s	87.2%	680 MB	4 GB	164.9 MB	142.1 MB
36	3d/47ee83	2459707	ocrd_anybaseocr_crop_1 (4)	COMPLETED	0	2024-12-12 16:31:58.595	1m 4s	1m 3s	88.1%	681.4 MB	3.9 GB	166.6 MB	142.5 MB
37	df/5d5c67	2459789	ocrd_anybaseocr_crop_1 (5)	COMPLETED	0	2024-12-12 16:31:58.654	1m 4s	1m 3s	88.1%	683.1 MB	4 GB	165.9 MB	142.3 MB
34	c5/71225b	2459208	ocrd_anybaseocr_crop_1 (2)	COMPLETED	0	2024-12-12 16:31:58.240	1m 5s	1m 5s	87.3%	645.6 MB	3.8 GB	167 MB	142.4 MB
