task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
4	b0/3dc8aa	3634035	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:34:12.387	5.9s	5.6s	68.1%	120.4 MB	2.3 GB	70.6 MB	90.1 MB
3	91/b12219	3634048	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:34:12.413	6s	5.6s	68.6%	161.2 MB	2.3 GB	70.6 MB	90.1 MB
2	74/d37d3b	3634012	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:34:12.323	6.1s	5.7s	67.6%	120.6 MB	2.3 GB	70.6 MB	90.1 MB
1	86/3a0bcd	3634019	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:34:12.359	6.3s	5.8s	65.0%	158.9 MB	2.3 GB	70.6 MB	90.1 MB
8	c4/e2482d	3638110	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:34:18.702	3m 1s	3m 1s	91.0%	325.3 MB	2.7 GB	201.9 MB	157 MB
6	a1/f96b2a	3637903	ocrd_cis_ocropy_binarize_0 (2)	COMPLETED	0	2024-12-12 16:34:18.472	3m 2s	3m 1s	90.7%	326.8 MB	2.6 GB	203.9 MB	157 MB
7	b7/068a77	3637947	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:34:18.544	3m 4s	3m 3s	89.9%	321.9 MB	2.5 GB	203.7 MB	157.1 MB
5	2d/c109b7	3637923	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:34:18.515	3m 6s	3m 6s	89.9%	374 MB	2.7 GB	202.2 MB	157 MB
9	ef/319d40	3701270	ocrd_anybaseocr_crop_1 (1)	COMPLETED	0	2024-12-12 16:37:20.072	2m 24s	2m 24s	90.3%	913.3 MB	3.3 GB	230.4 MB	150.8 MB
10	e2/ce069b	3701297	ocrd_anybaseocr_crop_1 (2)	COMPLETED	0	2024-12-12 16:37:20.184	2m 32s	2m 31s	89.6%	912.8 MB	3.3 GB	233.5 MB	151.3 MB
