task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	94/f9e8d1	3062957	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:12:41.248	6.2s	6s	70.5%	151.7 MB	2.3 GB	67.8 MB	86.6 MB
5	76/7fc283	3062997	split_page_ranges (5)	COMPLETED	0	2024-12-12 16:12:41.280	6.2s	6s	68.8%	134.9 MB	2.3 GB	67.8 MB	86.6 MB
6	fc/53dcaa	3062974	split_page_ranges (6)	COMPLETED	0	2024-12-12 16:12:41.264	6.4s	6.1s	68.4%	149 MB	2.3 GB	67.9 MB	86.6 MB
2	03/2ca582	3063084	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:12:41.347	6.3s	5.9s	69.5%	156.8 MB	2.3 GB	67.8 MB	86.6 MB
4	02/c7a2e3	3063056	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:12:41.326	6.5s	6s	65.1%	148.5 MB	2.3 GB	67.8 MB	86.6 MB
1	25/7d4bd5	3063122	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:12:41.381	6.7s	5.8s	67.8%	148.3 MB	2.4 GB	67.8 MB	86.6 MB
7	4c/81add3	3062946	split_page_ranges (7)	COMPLETED	0	2024-12-12 16:12:41.231	6.9s	6s	67.9%	155.6 MB	2.4 GB	67.8 MB	86.6 MB
8	3f/b6bc33	3063012	split_page_ranges (8)	COMPLETED	0	2024-12-12 16:12:41.293	7s	6.6s	60.1%	148.5 MB	2.3 GB	67.8 MB	86.6 MB
14	f6/f2a8e9	3068528	ocrd_cis_ocropy_binarize_0 (6)	COMPLETED	0	2024-12-12 16:12:48.107	7m 18s	7m 17s	91.6%	1.9 GB	4.2 GB	128.6 MB	154.2 MB
13	91/1e2c9b	3068255	ocrd_cis_ocropy_binarize_0 (5)	COMPLETED	0	2024-12-12 16:12:47.915	7m 21s	7m 21s	91.8%	1.9 GB	4.1 GB	129.1 MB	154.2 MB
16	6d/9bbe3d	3068919	ocrd_cis_ocropy_binarize_0 (8)	COMPLETED	0	2024-12-12 16:12:48.334	7m 27s	7m 27s	91.6%	1.9 GB	4 GB	128.3 MB	154.1 MB
