task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
16	fd/dc2453	2487834	split_page_ranges (16)	COMPLETED	0	2024-12-12 16:03:15.220	6s	5.7s	65.9%	149.8 MB	3.2 GB	70.4 MB	90 MB
3	64/0f11fa	2487891	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:03:15.244	6.1s	5.8s	64.3%	155.5 MB	2.3 GB	70.4 MB	90 MB
15	a9/7bc4ca	2487799	split_page_ranges (15)	COMPLETED	0	2024-12-12 16:03:15.203	6.1s	5.7s	64.3%	136.2 MB	2.3 GB	70.3 MB	90 MB
10	96/495d4f	2487871	split_page_ranges (10)	COMPLETED	0	2024-12-12 16:03:15.234	6.1s	5.8s	64.3%	157.5 MB	2.3 GB	70.3 MB	90 MB
7	e7/d4027c	2487985	split_page_ranges (7)	COMPLETED	0	2024-12-12 16:03:15.279	6.2s	5.9s	63.3%	158.8 MB	2.3 GB	70.4 MB	90 MB
6	ce/6e5113	2488246	split_page_ranges (6)	COMPLETED	0	2024-12-12 16:03:15.358	6.1s	5.7s	65.4%	156.2 MB	2.3 GB	70.4 MB	90 MB
9	57/fefaef	2487922	split_page_ranges (9)	COMPLETED	0	2024-12-12 16:03:15.254	6.3s	5.9s	63.0%	140.7 MB	2.3 GB	70.3 MB	90 MB
2	65/f53eba	2488032	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:03:15.290	6.2s	5.9s	63.3%	148.5 MB	2.3 GB	70.4 MB	90 MB
12	f7/f2a9a1	2488054	split_page_ranges (12)	COMPLETED	0	2024-12-12 16:03:15.304	6.2s	5.9s	63.9%	154 MB	2.4 GB	70.4 MB	90 MB
13	2e/4d4b2b	2488272	split_page_ranges (13)	COMPLETED	0	2024-12-12 16:03:15.371	6.2s	5.8s	63.9%	157.4 MB	2.3 GB	70.4 MB	90 MB
5	d5/84e83e	2487957	split_page_ranges (5)	COMPLETED	0	2024-12-12 16:03:15.269	6.4s	6.1s	62.3%	159 MB	2.5 GB	70.4 MB	90 MB
14	a3/e4b8c1	2488327	split_page_ranges (14)	COMPLETED	0	2024-12-12 16:03:15.382	6.3s	5.8s	63.4%	150.5 MB	2.3 GB	70.3 MB	90 MB
11	e9/c28872	2488375	split_page_ranges (11)	COMPLETED	0	2024-12-12 16:03:15.397	6.3s	5.9s	63.3%	150.2 MB	2.2 GB	70.3 MB	90 MB
1	f3/459a51	2488173	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:03:15.340	6.4s	6s	61.3%	148.6 MB	2.3 GB	70.4 MB	90 MB
8	d2/a1397c	2488158	split_page_ranges (8)	COMPLETED	0	2024-12-12 16:03:15.331	6.6s	6.1s	61.4%	147.8 MB	2.2 GB	70.4 MB	90 MB
4	d6/e8622b	2488085	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:03:15.313	6.7s	6.3s	59.0%	149.3 MB	3.3 GB	70.3 MB	90 MB
19	f9/d6d325	2497816	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:03:21.353	31.6s	31.4s	80.8%	316.1 MB	2.7 GB	124.3 MB	154.4 MB
28	d5/9b1afd	2498982	ocrd_cis_ocropy_binarize_0 (12)	COMPLETED	0	2024-12-12 16:03:21.717	31.2s	30.8s	81.5%	304.9 MB	2.6 GB	124.7 MB	154 MB
22	f2/e62539	2498359	ocrd_cis_ocropy_binarize_0 (6)	COMPLETED	0	2024-12-12 16:03:21.504	32s	31.7s	84.5%	316.7 MB	2.5 GB	126.3 MB	153.8 MB
20	e6/48a96c	2497836	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:03:21.363	32.3s	32.1s	83.6%	315.9 MB	2.6 GB	126.2 MB	153.8 MB
25	0e/c86a55	2498500	ocrd_cis_ocropy_binarize_0 (9)	COMPLETED	0	2024-12-12 16:03:21.573	32.5s	31.9s	83.6%	319.5 MB	2.7 GB	126.3 MB	153.8 MB
26	e1/8da5f8	2498689	ocrd_cis_ocropy_binarize_0 (10)	COMPLETED	0	2024-12-12 16:03:21.631	32.4s	32.1s	83.3%	313.5 MB	2.6 GB	126.2 MB	153.8 MB
21	fb/c805de	2498318	ocrd_cis_ocropy_binarize_0 (5)	COMPLETED	0	2024-12-12 16:03:21.494	32.6s	32.2s	83.2%	315.3 MB	2.6 GB	126.2 MB	153.8 MB
23	0e/8cd4f9	2498427	ocrd_cis_ocropy_binarize_0 (7)	COMPLETED	0	2024-12-12 16:03:21.536	32.6s	32.2s	82.6%	316.1 MB	2.6 GB	126.7 MB	153.8 MB
29	fe/efcc88	2499114	ocrd_cis_ocropy_binarize_0 (13)	COMPLETED	0	2024-12-12 16:03:21.760	32.5s	32s	83.6%	316 MB	2.6 GB	126.4 MB	153.8 MB
31	2b/6fb3ac	2499403	ocrd_cis_ocropy_binarize_0 (15)	COMPLETED	0	2024-12-12 16:03:21.936	32.8s	32.4s	82.5%	313.5 MB	2.5 GB	126.5 MB	153.8 MB
17	f4/bd7919	2497573	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:03:21.263	35s	34.7s	84.6%	368 MB	2.7 GB	126.8 MB	154.6 MB
18	2b/25fc58	2497773	ocrd_cis_ocropy_binarize_0 (2)	COMPLETED	0	2024-12-12 16:03:21.327	36.6s	36.3s	85.3%	318.1 MB	2.6 GB	128.1 MB	153.9 MB
24	51/41dc12	2498443	ocrd_cis_ocropy_binarize_0 (8)	COMPLETED	0	2024-12-12 16:03:21.548	36.7s	36.4s	84.9%	318.3 MB	2.6 GB	127.3 MB	154 MB
27	d0/37db9f	2498946	ocrd_cis_ocropy_binarize_0 (11)	COMPLETED	0	2024-12-12 16:03:21.704	36.7s	36.2s	84.7%	313.7 MB	2.6 GB	127.9 MB	153.9 MB
32	c7/22fd06	2499588	ocrd_cis_ocropy_binarize_0 (16)	COMPLETED	0	2024-12-12 16:03:22.042	36.8s	36.5s	84.4%	313.6 MB	2.5 GB	128.2 MB	153.9 MB
