task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	d0/1e38a5	2345223	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:30:13.292	6.4s	5.9s	64.4%	125.5 MB	2.3 GB	70.2 MB	89.9 MB
2	50/334b3d	2345242	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:30:13.332	6.5s	5.9s	64.1%	124 MB	2.3 GB	70.2 MB	89.9 MB
4	20/fe894a	2345278	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:30:13.388	6.5s	5.9s	63.8%	163.5 MB	2.4 GB	70.2 MB	89.9 MB
1	e8/c76fe6	2345259	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:30:13.357	6.6s	5.9s	63.2%	119.6 MB	2.3 GB	70.2 MB	89.9 MB
5	d5/a7f902	2363858	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:30:19.827	1m 50s	1m 50s	90.2%	489.9 MB	2.7 GB	140.9 MB	155.1 MB
8	a0/09ebc6	2364287	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:30:19.982	1m 50s	1m 50s	90.0%	488.7 MB	2.7 GB	140.8 MB	155.2 MB
6	bc/9b5aec	2363933	ocrd_cis_ocropy_binarize_0 (2)	COMPLETED	0	2024-12-12 16:30:19.860	1m 50s	1m 50s	89.8%	490.5 MB	2.7 GB	140.7 MB	155.1 MB
7	a2/9818d5	2364054	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:30:19.893	1m 52s	1m 51s	89.4%	487.6 MB	2.7 GB	139.6 MB	155 MB
12	5b/225ebf	2477906	ocrd_anybaseocr_crop_1 (4)	COMPLETED	0	2024-12-12 16:32:11.626	1m 9s	1m 9s	87.7%	517.3 MB	3.2 GB	142.7 MB	144.4 MB
13	96/048cc7	2559432	ocrd_cis_ocropy_denoise_2 (1)	COMPLETED	0	2024-12-12 16:33:20.710	16.9s	16s	85.5%	524.3 MB	3 GB	134.2 MB	155.6 MB
11	55/8cfa1b	2475171	ocrd_anybaseocr_crop_1 (3)	COMPLETED	0	2024-12-12 16:32:10.298	1m 33s	1m 33s	88.6%	469.7 MB	3.3 GB	143.5 MB	143.2 MB
10	b6/3ac583	2475072	ocrd_anybaseocr_crop_1 (2)	COMPLETED	0	2024-12-12 16:32:10.260	1m 35s	1m 34s	88.3%	477.6 MB	3.3 GB	145.3 MB	145.3 MB
9	2b/ed36da	2474431	ocrd_anybaseocr_crop_1 (1)	COMPLETED	0	2024-12-12 16:32:09.971	1m 42s	1m 42s	88.4%	471.6 MB	3.2 GB	145.7 MB	145.4 MB
15	2b/b27e90	2600377	ocrd_cis_ocropy_denoise_2 (2)	COMPLETED	0	2024-12-12 16:33:43.599	22.9s	22.5s	77.0%	480.7 MB	2.9 GB	135 MB	155.6 MB
16	8e/c1cf0d	2602919	ocrd_cis_ocropy_denoise_2 (3)	COMPLETED	0	2024-12-12 16:33:44.974	23.9s	23.6s	80.1%	525.1 MB	3 GB	135.2 MB	155.7 MB
17	06/edfd3b	2614995	ocrd_cis_ocropy_denoise_2 (4)	COMPLETED	0	2024-12-12 16:33:52.254	28s	27.5s	79.4%	496.2 MB	2.9 GB	135.3 MB	155.7 MB
14	f0/0a6c3c	2589159	ocrd_cis_ocropy_deskew_3 (1)	COMPLETED	0	2024-12-12 16:33:37.697	1m 47s	1m 46s	86.5%	441.8 MB	2.7 GB	148.9 MB	155.3 MB
21	da/66e6d8	2710475	ocrd_tesserocr_segment_region_4 (1)	COMPLETED	0	2024-12-12 16:35:25.002	25.2s	24.9s	85.5%	430.6 MB	2.7 GB	129.8 MB	130.9 MB
22	f8/34ee40	2741464	ocrd_segment_repair_5 (1)	COMPLETED	0	2024-12-12 16:35:50.288	7.4s	6.9s	79.6%	163.7 MB	2.3 GB	86.7 MB	106.3 MB
18	c4/29f6bf	2632438	ocrd_cis_ocropy_deskew_3 (2)	COMPLETED	0	2024-12-12 16:34:06.513	1m 59s	1m 58s	86.9%	402.9 MB	2.6 GB	150.6 MB	155.3 MB
19	b9/0d5ecd	2634307	ocrd_cis_ocropy_deskew_3 (3)	COMPLETED	0	2024-12-12 16:34:08.885	2m 2s	2m 2s	87.5%	428.7 MB	3.3 GB	150.9 MB	155.5 MB
20	d3/7f6777	2643884	ocrd_cis_ocropy_deskew_3 (4)	COMPLETED	0	2024-12-12 16:34:20.256	1m 53s	1m 52s	88.2%	420.5 MB	2.7 GB	151.1 MB	155.4 MB
24	d9/a1dcb2	2764513	ocrd_tesserocr_segment_region_4 (2)	COMPLETED	0	2024-12-12 16:36:05.347	24s	23.7s	79.4%	395.3 MB	2.8 GB	130.7 MB	131 MB
