task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
12	4d/78a099	2965724	split_page_ranges (12)	COMPLETED	0	2024-12-12 16:52:47.775	5.4s	5.2s	69.5%	128.3 MB	2.3 GB	67.8 MB	86.6 MB
16	7c/5874f2	2965843	split_page_ranges (16)	COMPLETED	0	2024-12-12 16:52:47.822	5.3s	5.1s	70.2%	158.2 MB	2.4 GB	67.9 MB	86.6 MB
2	20/fccbc3	2965820	split_page_ranges (2)	COMPLETED	0	2024-12-12 16:52:47.812	5.5s	5.1s	69.5%	159.9 MB	2.3 GB	67.8 MB	86.6 MB
5	18/df74dc	2965876	split_page_ranges (5)	COMPLETED	0	2024-12-12 16:52:47.832	5.5s	5.1s	69.6%	158.5 MB	2.3 GB	67.8 MB	86.6 MB
4	47/da8496	2965711	split_page_ranges (4)	COMPLETED	0	2024-12-12 16:52:47.764	5.5s	5.3s	67.6%	138.8 MB	2.4 GB	67.8 MB	86.6 MB
11	97/e2e14d	2965783	split_page_ranges (11)	COMPLETED	0	2024-12-12 16:52:47.800	5.5s	5.2s	68.0%	158.4 MB	2.3 GB	67.8 MB	86.6 MB
9	c4/06c091	2966467	split_page_ranges (9)	COMPLETED	0	2024-12-12 16:52:47.999	5.4s	5s	71.3%	157.9 MB	2.3 GB	67.9 MB	86.6 MB
3	e4/f62caa	2966160	split_page_ranges (3)	COMPLETED	0	2024-12-12 16:52:47.912	5.5s	5.1s	70.1%	160.7 MB	2.3 GB	67.9 MB	86.6 MB
1	94/7f80f0	2966391	split_page_ranges (1)	COMPLETED	0	2024-12-12 16:52:47.976	5.5s	5.1s	70.1%	157.8 MB	2.3 GB	67.9 MB	86.6 MB
13	51/c52943	2966105	split_page_ranges (13)	COMPLETED	0	2024-12-12 16:52:47.899	5.6s	5.2s	68.1%	157.8 MB	2.3 GB	67.9 MB	86.6 MB
14	fe/1634b5	2966211	split_page_ranges (14)	COMPLETED	0	2024-12-12 16:52:47.930	5.6s	5.1s	68.9%	157 MB	2.3 GB	67.9 MB	86.6 MB
6	55/cf43f6	2965751	split_page_ranges (6)	COMPLETED	0	2024-12-12 16:52:47.787	5.8s	5.4s	66.0%	147.4 MB	2.3 GB	67.9 MB	86.6 MB
15	c7/3b79de	2965911	split_page_ranges (15)	COMPLETED	0	2024-12-12 16:52:47.843	5.7s	5.3s	66.3%	161.4 MB	2.4 GB	67.8 MB	86.6 MB
7	83/94e36e	2965986	split_page_ranges (7)	COMPLETED	0	2024-12-12 16:52:47.869	5.8s	5.3s	67.3%	165.4 MB	3.3 GB	67.8 MB	86.6 MB
10	cf/c7ddca	2966037	split_page_ranges (10)	COMPLETED	0	2024-12-12 16:52:47.883	5.9s	5.3s	65.3%	153.3 MB	2.3 GB	67.9 MB	86.6 MB
8	ea/f1607a	2966288	split_page_ranges (8)	COMPLETED	0	2024-12-12 16:52:47.947	5.8s	5.3s	65.2%	151.6 MB	2.4 GB	67.9 MB	86.6 MB
17	e6/48209c	2973831	ocrd_cis_ocropy_binarize_0 (1)	COMPLETED	0	2024-12-12 16:52:53.192	34.6s	34.4s	83.5%	483 MB	2.8 GB	123.6 MB	153.4 MB
18	8b/bb6035	2973845	ocrd_cis_ocropy_binarize_0 (2)	COMPLETED	0	2024-12-12 16:52:53.200	34.7s	34.5s	84.3%	476.6 MB	2.9 GB	123.1 MB	153.4 MB
21	c4/c96e65	2974071	ocrd_cis_ocropy_binarize_0 (5)	COMPLETED	0	2024-12-12 16:52:53.323	35.7s	35.4s	83.0%	480.4 MB	2.7 GB	123.8 MB	153.4 MB
20	01/22a46a	2974037	ocrd_cis_ocropy_binarize_0 (4)	COMPLETED	0	2024-12-12 16:52:53.308	36.3s	36s	81.4%	479.3 MB	2.9 GB	123.5 MB	153.4 MB
28	da/fc136e	2974707	ocrd_cis_ocropy_binarize_0 (12)	COMPLETED	0	2024-12-12 16:52:53.595	36s	35.6s	82.3%	475.4 MB	2.8 GB	123.2 MB	153.4 MB
22	7d/25817c	2974124	ocrd_cis_ocropy_binarize_0 (6)	COMPLETED	0	2024-12-12 16:52:53.351	36.4s	36s	81.4%	478.2 MB	2.8 GB	123.5 MB	153.4 MB
19	69/2c414d	2973974	ocrd_cis_ocropy_binarize_0 (3)	COMPLETED	0	2024-12-12 16:52:53.278	36.5s	36.2s	81.7%	478.2 MB	2.7 GB	123.8 MB	153.4 MB
23	33/f633cf	2974178	ocrd_cis_ocropy_binarize_0 (7)	COMPLETED	0	2024-12-12 16:52:53.380	36.4s	36s	81.3%	476.3 MB	2.8 GB	123.3 MB	153.4 MB
32	46/ac406e	2977099	ocrd_cis_ocropy_binarize_0 (16)	COMPLETED	0	2024-12-12 16:52:54.811	35.2s	34.9s	84.3%	475.5 MB	2.7 GB	123.5 MB	153.4 MB
26	86/8962f5	2974511	ocrd_cis_ocropy_binarize_0 (10)	COMPLETED	0	2024-12-12 16:52:53.536	36.6s	36.1s	81.5%	478.9 MB	2.8 GB	123.1 MB	153.4 MB
27	0d/e679da	2974517	ocrd_cis_ocropy_binarize_0 (11)	COMPLETED	0	2024-12-12 16:52:53.546	36.6s	36.1s	82.0%	482.6 MB	2.8 GB	123.2 MB	153.4 MB
30	45/5a82db	2974772	ocrd_cis_ocropy_binarize_0 (14)	COMPLETED	0	2024-12-12 16:52:53.651	36.7s	35.3s	82.9%	477.1 MB	2.8 GB	123.4 MB	153.4 MB
29	e2/55d17b	2974745	ocrd_cis_ocropy_binarize_0 (13)	COMPLETED	0	2024-12-12 16:52:53.644	36.7s	36.3s	81.9%	477.3 MB	2.7 GB	123 MB	153.4 MB
25	4e/661b70	2974328	ocrd_cis_ocropy_binarize_0 (9)	COMPLETED	0	2024-12-12 16:52:53.450	36.9s	36.4s	80.5%	478.4 MB	2.8 GB	122.6 MB	153.4 MB
31	e9/330878	2977073	ocrd_cis_ocropy_binarize_0 (15)	COMPLETED	0	2024-12-12 16:52:54.797	35.6s	35.1s	82.4%	478.7 MB	2.7 GB	123.4 MB	153.4 MB
24	61/96bdc4	2974234	ocrd_cis_ocropy_binarize_0 (8)	COMPLETED	0	2024-12-12 16:52:53.409	38s	37.6s	77.8%	475.4 MB	2.8 GB	123.5 MB	153.4 MB
34	bd/f75a1d	3009931	ocrd_anybaseocr_crop_1 (2)	COMPLETED	0	2024-12-12 16:53:27.886	24.8s	24.5s	77.4%	450.9 MB	3.9 GB	119 MB	141.7 MB
42	79/6f91a3	3011756	ocrd_anybaseocr_crop_1 (10)	COMPLETED	0	2024-12-12 16:53:30.101	23.6s	23.4s	78.8%	423.3 MB	3.7 GB	119 MB	141.7 MB
43	3c/ad5a55	3011791	ocrd_anybaseocr_crop_1 (11)	COMPLETED	0	2024-12-12 16:53:30.113	23.8s	23.6s	79.2%	424.2 MB	3.7 GB	117.5 MB	139.9 MB
45	96/de65e1	3012453	ocrd_anybaseocr_crop_1 (13)	COMPLETED	0	2024-12-12 16:53:30.379	24.4s	24s	79.3%	425 MB	3.6 GB	117.3 MB	139.8 MB
46	72/a16bb5	3012482	ocrd_anybaseocr_crop_1 (14)	COMPLETED	0	2024-12-12 16:53:30.388	24.4s	23.6s	78.9%	436.5 MB	3.7 GB	118.4 MB	141.8 MB
37	a2/245fbb	3010561	ocrd_anybaseocr_crop_1 (5)	COMPLETED	0	2024-12-12 16:53:29.613	27.2s	26.9s	80.5%	439 MB	3.7 GB	117.6 MB	139.9 MB
44	30/3247c0	3012364	ocrd_anybaseocr_crop_1 (12)	COMPLETED	0	2024-12-12 16:53:30.338	28.7s	28.4s	80.9%	442 MB	3.7 GB	118.1 MB	140 MB
33	54/41b6dd	3009933	ocrd_anybaseocr_crop_1 (1)	COMPLETED	0	2024-12-12 16:53:27.893	31.4s	31.2s	83.1%	444.5 MB	3.8 GB	118.3 MB	140.1 MB
35	bd/8e19f4	3010339	ocrd_anybaseocr_crop_1 (3)	COMPLETED	0	2024-12-12 16:53:29.064	31.5s	31.2s	83.6%	457.2 MB	3.8 GB	120.2 MB	142 MB
40	85/2eb8ea	3010995	ocrd_anybaseocr_crop_1 (8)	COMPLETED	0	2024-12-12 16:53:29.828	31.3s	31s	83.0%	441.8 MB	3.7 GB	118 MB	140.1 MB
41	4c/def249	3011487	ocrd_anybaseocr_crop_1 (9)	COMPLETED	0	2024-12-12 16:53:30.010	31.4s	31.2s	83.0%	441.8 MB	3.7 GB	118.2 MB	140.1 MB
39	19/53dde9	3010904	ocrd_anybaseocr_crop_1 (7)	COMPLETED	0	2024-12-12 16:53:29.767	31.8s	31.6s	81.7%	446.8 MB	3.7 GB	118.5 MB	140.1 MB
36	72/cdfd99	3010556	ocrd_anybaseocr_crop_1 (4)	COMPLETED	0	2024-12-12 16:53:29.604	32.6s	32.3s	83.5%	446.1 MB	3.9 GB	118.3 MB	140.1 MB
47	da/5ef99b	3012525	ocrd_anybaseocr_crop_1 (15)	COMPLETED	0	2024-12-12 16:53:30.406	32.3s	31s	84.3%	443.6 MB	3.7 GB	118 MB	140.1 MB
38	e4/29109a	3010869	ocrd_anybaseocr_crop_1 (6)	COMPLETED	0	2024-12-12 16:53:29.754	33.5s	33.3s	83.8%	440 MB	3.7 GB	119.8 MB	142 MB
48	45/97ca70	3015105	ocrd_anybaseocr_crop_1 (16)	COMPLETED	0	2024-12-12 16:53:31.471	32.1s	31.8s	84.5%	443.2 MB	3.7 GB	118.1 MB	140.1 MB
